,TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
60189,Off_E,A69-1601-62004,5/21/2020 0:04,4788.27,5097.77,6.096,34.39997,-119.551511,3,3.2,3.2,,,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB
60190,Off_C,A69-1601-62644,5/21/2020 0:05,4203.64,5688.45,7.62,34.405295,-119.557869,1,5.0,1.7,,,,Off_B Off_C Off_D OS2,Off_B Off_D OS2
60194,Ref01,A69-1601-65105,5/21/2020 0:08,4717.59,4980.25,9.144,34.398911,-119.552279,9,4.0,3.0,,,,In_D In_E In_F Off_B Off_D Off_E Off_F OS2 PB,In_D In_F Off_D Off_E Off_F OS2
60204,Off_E,A69-1601-62004,5/21/2020 0:13,4789.54,5097.33,6.096,34.399966,-119.551497,3,3.2,4.3,,,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB
60208,Off_C,A69-1601-62644,5/21/2020 0:16,4203.08,5689.01,7.62,34.4053,-119.557875,1,3.7,1.0,,,,In_C Off_B Off_C Off_D,In_C Off_B Off_D
60209,Ref01,A69-1601-65105,5/21/2020 0:17,4718.91,4979.85,9.144,34.398907,-119.552265,8,3.8,4.1,,,,In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60217,Off_E,A69-1601-62004,5/21/2020 0:23,4785.59,5095.92,6.096,34.399954,-119.55154,9,2.8,0.3,,,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_F PB
60220,Ref01,A69-1601-65105,5/21/2020 0:27,4719.53,4981.93,9.144,34.398926,-119.552258,2,8.6,5.6,,,,In_C Off_C Off_D Off_F PB,In_C Off_C Off_F PB
60226,Off_E,A69-1601-62004,5/21/2020 0:34,4783.98,5096.83,6.096,34.399962,-119.551557,4,3.1,1.6,,,,In_D In_E Off_D Off_E PB,In_D In_E Off_D PB
60229,In_D,A69-1601-62005,5/21/2020 0:35,5023.67,5467.98,6.705,34.403308,-119.548951,6,3.4,1.2,,,,In_D In_E Off_C Off_D Off_E OS2,In_E Off_C Off_D Off_E OS2
60231,Off_C,A69-1601-62644,5/21/2020 0:35,4201.3,5687.71,7.62,34.405288,-119.557895,7,3.4,1.6,,,,In_B In_D Off_B Off_C Off_D OS2,In_B In_D Off_B Off_D OS2
60233,In_B,A69-1601-62002,5/21/2020 0:38,4188.35,6253.77,6.096,34.410391,-119.558036,1,4.4,0.9,,,,In_B In_C Off_B OS1,In_C Off_B OS1
60234,Ref01,A69-1601-65105,5/21/2020 0:38,4715.87,4980.08,9.144,34.398909,-119.552298,8,3.9,1.6,,,,In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60238,Off_E,A69-1601-62004,5/21/2020 0:43,4785.38,5097.25,6.096,34.399966,-119.551542,3,3.2,1.0,,,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB
60239,Off_C,A69-1601-62644,5/21/2020 0:45,4202.24,5689.7,7.62,34.405306,-119.557885,1,5.3,0.6,,,,In_C Off_B Off_C OS2,In_C Off_B OS2
60240,In_D,A69-1601-62005,5/21/2020 0:45,5025.38,5468.56,6.705,34.403313,-119.548932,1,4.1,2.3,,,,In_D In_E Off_E OS2,In_E Off_E OS2
60242,Ref01,A69-1601-65105,5/21/2020 0:48,4713.13,4976.61,9.144,34.398878,-119.552328,6,4.7,2.8,,,,In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60247,Off_E,A69-1601-62004,5/21/2020 0:54,4784.35,5096.44,6.096,34.399958,-119.551553,9,2.8,1.1,,,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_F PB
60250,In_D,A69-1601-62005,5/21/2020 0:55,5023.78,5466.75,6.705,34.403297,-119.548949,4,3.5,0.2,,,,In_D In_E Off_D Off_E OS2,In_E Off_D Off_E OS2
60254,Ref01,A69-1601-65105,5/21/2020 0:58,4713.67,4977.5,9.144,34.398886,-119.552322,6,4.7,1.8,,,,In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60261,Off_E,A69-1601-62004,5/21/2020 1:03,4783.27,5095.53,6.096,34.39995,-119.551565,9,2.8,2.3,,,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_F PB
60263,Off_C,A69-1601-62644,5/21/2020 1:05,4202.84,5689.16,7.62,34.405301,-119.557878,1,4.7,0.7,,,,In_B Off_B Off_C Off_D,In_B Off_B Off_D
60265,Ref01,A69-1601-65105,5/21/2020 1:08,4714.97,4978.29,9.144,34.398893,-119.552308,8,3.9,0.5,,,,In_C In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60267,In_B,A69-1601-62002,5/21/2020 1:09,4188.6,6252.84,6.096,34.410383,-119.558034,1,4.4,0.4,,,,In_B In_C Off_B OS1,In_C Off_B OS1
60271,Off_E,A69-1601-62004,5/21/2020 1:14,4784.55,5095.78,6.096,34.399952,-119.551551,4,4.7,1.0,,,,In_D In_E Off_E Off_F PB,In_D In_E Off_F PB
60272,In_D,A69-1601-62005,5/21/2020 1:14,5024.82,5466.65,6.705,34.403296,-119.548938,1,4.1,0.8,,,,In_D In_E Off_E OS2,In_E Off_E OS2
60273,Off_C,A69-1601-62644,5/21/2020 1:16,4202.51,5689.0,7.62,34.4053,-119.557882,4,3.3,0.4,,,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_D OS2
60277,Ref01,A69-1601-65105,5/21/2020 1:19,4712.71,4976.87,9.144,34.39888,-119.552332,5,5.1,3.0,,,,In_C In_D In_E In_F Off_B Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60278,In_B,A69-1601-62002,5/21/2020 1:20,4188.54,6252.99,6.096,34.410384,-119.558034,4,3.7,0.4,,,,In_B In_C Off_B Off_C OS1,In_C Off_B Off_C OS1
60282,Off_E,A69-1601-62004,5/21/2020 1:24,4782.33,5093.82,6.096,34.399935,-119.551575,9,3.1,3.9,,,,In_D In_E Off_D Off_E Off_F OS2 PB,In_D In_E Off_D Off_F OS2
60284,In_D,A69-1601-62005,5/21/2020 1:25,5022.86,5467.14,6.705,34.4033,-119.548959,4,3.5,1.2,,,,In_D In_E Off_D Off_E OS2,In_E Off_D Off_E OS2
60285,Off_C,A69-1601-62644,5/21/2020 1:25,4202.69,5688.82,7.62,34.405298,-119.55788,1,3.7,0.6,,,,In_C Off_B Off_C Off_D,In_C Off_B Off_D
60289,Ref01,A69-1601-65105,5/21/2020 1:30,4713.8,4978.0,9.144,34.398891,-119.552321,5,5.0,1.4,,,,In_D In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60290,In_B,A69-1601-62002,5/21/2020 1:30,4186.93,6251.99,6.096,34.410375,-119.558052,2,4.3,1.5,,,,In_B In_C Off_A Off_B OS1,In_C Off_A Off_B OS1
60295,Off_E,A69-1601-62004,5/21/2020 1:34,4782.72,5094.88,6.096,34.399944,-119.551571,9,2.8,3.0,,,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_F PB
60299,Ref01,A69-1601-65105,5/21/2020 1:41,4712.75,4977.07,9.144,34.398882,-119.552332,9,3.9,2.8,,,,In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60302,Off_E,A69-1601-62004,5/21/2020 1:44,4782.67,5095.02,6.096,34.399946,-119.551572,9,2.8,3.0,,,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_F PB
60303,Off_C,A69-1601-62644,5/21/2020 1:44,4203.32,5689.05,7.62,34.4053,-119.557873,4,3.3,1.2,,,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_D OS2
60305,In_D,A69-1601-62005,5/21/2020 1:45,5014.78,5463.58,6.705,34.403268,-119.549047,3,6.0,9.8,,,,In_D Off_C Off_D Off_E OS2 PB,Off_C Off_D Off_E OS2 PB
60308,In_B,A69-1601-62002,5/21/2020 1:51,4187.96,6252.67,6.096,34.410381,-119.55804,1,4.4,0.3,,,,In_B In_C Off_B OS1,In_C Off_B OS1
60310,Ref01,A69-1601-65105,5/21/2020 1:52,4714.22,4979.47,9.144,34.398904,-119.552316,7,4.7,1.0,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60313,In_D,A69-1601-62005,5/21/2020 1:55,5022.2,5466.44,6.705,34.403294,-119.548967,1,6.0,1.8,,,,In_D In_E Off_D Off_E,In_E Off_D Off_E
60314,Off_E,A69-1601-62004,5/21/2020 1:55,4781.94,5094.49,6.096,34.399941,-119.551579,3,3.2,3.9,,,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB
60322,Ref01,A69-1601-65105,5/21/2020 2:03,4714.17,4978.61,9.144,34.398896,-119.552317,9,3.8,0.8,,,,In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60323,Off_C,A69-1601-62644,5/21/2020 2:03,4202.55,5688.75,7.62,34.405298,-119.557881,7,3.0,0.6,,,,In_B In_C Off_A Off_B Off_C Off_D,In_B In_C Off_A Off_B Off_D
60326,In_D,A69-1601-62005,5/21/2020 2:05,5023.37,5466.28,6.705,34.403292,-119.548954,4,3.5,0.8,,,,In_D In_E Off_D Off_E OS2,In_E Off_D Off_E OS2
60327,Off_E,A69-1601-62004,5/21/2020 2:06,4781.84,5095.96,6.096,34.399954,-119.551581,1,3.6,3.6,,,,In_D Off_D Off_E PB,In_D Off_D PB
60331,In_B,A69-1601-62002,5/21/2020 2:11,4186.94,6253.18,6.096,34.410386,-119.558052,1,6.8,1.3,,,,In_B Off_B Off_C OS1,Off_B Off_C OS1
60332,Off_C,A69-1601-62644,5/21/2020 2:12,4203.6,5691.61,7.62,34.405323,-119.55787,4,3.3,2.9,,,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_D OS2
60333,Ref01,A69-1601-65105,5/21/2020 2:13,4713.48,4977.6,9.144,34.398887,-119.552324,11,3.7,1.9,,,,In_C In_D In_E Off_D Off_E Off_F OS2 PB,In_D In_E Off_D Off_E Off_F OS2
60334,Off_A,A69-1601-62648,5/21/2020 2:14,3483.75,6126.92,6.4,34.409247,-119.5657,1,6.5,1.7,,,,In_A Off_A Off_B Off_C OS1,In_A Off_B OS1
60336,In_D,A69-1601-62005,5/21/2020 2:15,5022.78,5469.86,6.705,34.403325,-119.54896,1,6.1,3.3,,,,In_D In_E Off_D Off_E,In_E Off_D Off_E
60337,Off_E,A69-1601-62004,5/21/2020 2:16,4781.85,5094.57,6.096,34.399941,-119.551581,3,3.2,3.9,,,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB
60342,Off_A,A69-1601-62648,5/21/2020 2:23,3481.5,6126.56,6.4,34.409243,-119.565724,1,6.5,0.6,,,,In_A Off_A Off_B OS1,In_A Off_B OS1
60343,Ref01,A69-1601-65105,5/21/2020 2:23,4713.75,4977.75,9.144,34.398888,-119.552321,9,4.0,1.6,,,,In_D In_E In_F Off_D Off_E Off_F OS2 PB,In_D In_F Off_D Off_E Off_F OS2
60347,Off_E,A69-1601-62004,5/21/2020 2:26,4783.22,5095.48,6.096,34.39995,-119.551566,8,3.0,2.3,,,,In_E Off_D Off_E Off_F OS2 PB,In_E Off_D Off_F OS2 PB
60348,In_B,A69-1601-62002,5/21/2020 2:30,4186.62,6252.62,6.096,34.410381,-119.558055,1,6.8,1.6,,,,In_B Off_B Off_C OS1,Off_B Off_C OS1
60350,Off_A,A69-1601-62648,5/21/2020 2:32,3482.11,6126.79,6.4,34.409246,-119.565718,1,6.5,0.2,,,,In_A Off_A Off_B OS1,In_A Off_B OS1
60352,Ref01,A69-1601-65105,5/21/2020 2:34,4713.08,4978.2,9.144,34.398892,-119.552328,9,3.8,2.0,,,,In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60355,Off_E,A69-1601-62004,5/21/2020 2:37,4781.78,5094.48,6.096,34.399941,-119.551581,3,3.2,4.0,,,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB
60359,Off_A,A69-1601-62648,5/21/2020 2:42,3480.43,6125.76,6.4,34.409236,-119.565736,1,6.6,1.9,,,,In_A Off_A Off_B OS1,In_A Off_B OS1
60361,Off_C,A69-1601-62644,5/21/2020 2:44,4202.13,5690.84,7.62,34.405316,-119.557886,1,3.7,1.7,,,,In_C Off_B Off_C Off_D,In_C Off_B Off_D
60363,Ref01,A69-1601-65105,5/21/2020 2:45,4712.78,4977.44,9.144,34.398886,-119.552332,9,4.0,2.6,,,,In_D In_E In_F Off_D Off_E Off_F OS2 PB,In_D In_F Off_D Off_E Off_F OS2
60365,In_D,A69-1601-62005,5/21/2020 2:46,5018.72,5467.44,6.705,34.403303,-119.549004,1,8.9,5.3,,,,In_D Off_D Off_E OS2,Off_D Off_E OS2
60368,Off_E,A69-1601-62004,5/21/2020 2:48,4782.91,5093.75,6.096,34.399934,-119.551569,9,2.8,3.5,,,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_F PB
60377,Ref01,A69-1601-65105,5/21/2020 2:56,4711.45,4975.87,9.144,34.398871,-119.552346,8,3.6,4.6,,,,In_D Off_D Off_E Off_F OS2 PB,In_D Off_D Off_E Off_F OS2 PB
60386,Off_C,A69-1601-62644,5/21/2020 3:06,4201.96,5690.42,7.62,34.405313,-119.557888,2,3.3,1.3,,,,In_C Off_A Off_B Off_C Off_D,In_C Off_A Off_B Off_D
60389,Off_E,A69-1601-62004,5/21/2020 3:07,4781.64,5093.23,6.096,34.399929,-119.551583,3,3.2,4.8,,,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB
60393,In_B,A69-1601-62002,5/21/2020 3:09,4186.22,6251.99,6.096,34.410375,-119.558059,3,6.0,2.1,,,,In_B Off_A Off_B Off_C OS1,Off_A Off_B Off_C OS1
60401,Off_C,A69-1601-62644,5/21/2020 3:16,4203.03,5691.64,7.62,34.405324,-119.557876,1,5.0,2.7,,,,Off_B Off_C Off_D OS2,Off_B Off_D OS2
60403,Ref01,A69-1601-65105,5/21/2020 3:16,4715.8,4978.7,9.144,34.398897,-119.552299,6,4.7,0.9,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60405,Off_E,A69-1601-62004,5/21/2020 3:17,4786.81,5093.38,6.096,34.399931,-119.551527,1,3.6,3.2,,,,In_D Off_D Off_E PB,In_D Off_D PB
60406,In_D,A69-1601-62005,5/21/2020 3:17,5025.05,5466.67,6.705,34.403296,-119.548936,9,3.3,1.1,,,,In_D In_E Off_D Off_E Off_F OS2,In_E Off_D Off_E Off_F OS2
60411,In_B,A69-1601-62002,5/21/2020 3:20,4187.54,6251.61,6.096,34.410372,-119.558045,4,3.7,1.4,,,,In_B In_C Off_B Off_C OS1,In_C Off_B Off_C OS1
60418,Ref01,A69-1601-65105,5/21/2020 3:27,4716.36,4979.13,9.144,34.398901,-119.552293,6,4.7,1.4,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60419,Off_E,A69-1601-62004,5/21/2020 3:27,4784.64,5094.27,6.096,34.399939,-119.55155,3,3.4,2.1,,,,In_E Off_D Off_E Off_F PB,In_E Off_D Off_F PB
60421,In_D,A69-1601-62005,5/21/2020 3:28,5025.38,5466.99,6.705,34.403299,-119.548932,1,9.2,1.4,,,,In_D Off_D Off_E OS2,Off_D Off_E OS2
60423,In_B,A69-1601-62002,5/21/2020 3:30,4187.21,6251.45,6.096,34.41037,-119.558049,2,4.3,1.7,,,,In_B In_C Off_A Off_B OS1,In_C Off_A Off_B OS1
60424,Off_C,A69-1601-62644,5/21/2020 3:34,4201.21,5689.41,7.62,34.405304,-119.557896,1,3.7,0.9,,,,In_C Off_B Off_C Off_D,In_C Off_B Off_D
60425,Off_E,A69-1601-62004,5/21/2020 3:36,4783.77,5094.85,6.096,34.399944,-119.55156,4,3.3,2.2,,,,In_D Off_D Off_E OS2 PB,In_D Off_D OS2 PB
60426,Ref01,A69-1601-65105,5/21/2020 3:37,4714.48,4976.41,9.144,34.398876,-119.552313,8,3.9,2.4,,,,In_C In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60427,In_B,A69-1601-62002,5/21/2020 3:40,4187.13,6250.9,6.096,34.410365,-119.55805,1,4.3,2.2,,,,In_B In_C Off_B OS1,In_C Off_B OS1
60428,Off_C,A69-1601-62644,5/21/2020 3:44,4202.08,5690.07,7.62,34.40531,-119.557886,4,3.3,1.0,,,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_D OS2
60429,Ref01,A69-1601-65105,5/21/2020 3:46,4713.42,4977.38,9.144,34.398885,-119.552325,6,4.7,2.1,,,,In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60431,Off_E,A69-1601-62004,5/21/2020 3:46,4785.79,5099.18,6.096,34.399983,-119.551538,4,3.0,3.0,,,,In_D In_E Off_D Off_E PB,In_D In_E Off_D PB
60432,Off_A,A69-1601-62648,5/21/2020 3:47,3482.51,6126.61,6.4,34.409244,-119.565713,1,6.5,0.4,,,,In_A Off_A Off_B OS1,In_A Off_B OS1
60434,In_B,A69-1601-62002,5/21/2020 3:49,4187.29,6250.65,6.096,34.410363,-119.558048,1,4.3,2.4,,,,In_B In_C Off_B OS1,In_C Off_B OS1
60435,In_D,A69-1601-62005,5/21/2020 3:49,5024.86,5469.77,6.705,34.403324,-119.548938,8,3.3,3.1,,,,In_D In_E Off_D Off_E OS2 PB,In_E Off_D Off_E OS2 PB
60436,Off_C,A69-1601-62644,5/21/2020 3:53,4202.24,5691.21,7.62,34.40532,-119.557885,4,3.3,2.1,,,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_D OS2
60439,Ref01,A69-1601-65105,5/21/2020 3:55,4713.79,4981.98,9.144,34.398927,-119.552321,10,10.1,3.4,,,,In_C In_D Off_C Off_D Off_E OS2,In_C In_D Off_C Off_D Off_E OS2
60445,In_B,A69-1601-62002,5/21/2020 3:59,4184.68,6252.54,6.096,34.41038,-119.558076,1,21.2,3.5,,,,In_B Off_A Off_B OS1,Off_A Off_B OS1
60447,In_D,A69-1601-62005,5/21/2020 3:59,5018.58,5467.65,6.705,34.403305,-119.549006,1,8.9,5.5,,,,In_D Off_D Off_E OS2,Off_D Off_E OS2
60452,Off_C,A69-1601-62644,5/21/2020 4:04,4201.6,5690.59,7.62,34.405314,-119.557892,9,3.0,1.6,,,,In_B In_C Off_B Off_C Off_D OS2,In_B In_C Off_B Off_D OS2
60453,Ref01,A69-1601-65105,5/21/2020 4:05,4713.77,4976.39,9.144,34.398876,-119.552321,8,3.9,2.7,,,,In_D In_E Off_B Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60454,Off_E,A69-1601-62004,5/21/2020 4:07,4783.39,5097.49,6.096,34.399968,-119.551564,1,3.7,2.4,,,,In_E Off_D Off_E PB,In_E Off_D PB
60458,Ref01,A69-1601-65105,5/21/2020 4:14,4714.4,4979.44,9.144,34.398904,-119.552314,10,3.3,0.9,,,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_E Off_F PB
60464,In_B,A69-1601-62002,5/21/2020 4:21,4188.63,6252.38,6.096,34.410379,-119.558033,4,3.7,0.6,,,,In_B In_C Off_B Off_C OS1,In_C Off_B Off_C OS1
60468,Ref01,A69-1601-65105,5/21/2020 4:25,4714.48,4978.07,9.144,34.398891,-119.552313,9,3.8,0.9,,,,In_C In_D Off_B Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60474,Off_A,A69-1601-62648,5/21/2020 4:29,3480.0,6124.45,6.4,34.409224,-119.565741,1,6.6,3.0,,,,In_A Off_A Off_B Off_C OS1,In_A Off_B OS1
60476,In_D,A69-1601-62005,5/21/2020 4:31,5023.72,5467.3,6.705,34.403302,-119.54895,4,3.5,0.6,,,,In_D In_E Off_D Off_E OS2,In_E Off_D Off_E OS2
60477,In_B,A69-1601-62002,5/21/2020 4:32,4188.62,6251.62,6.096,34.410372,-119.558033,4,3.7,1.3,,,,In_B In_C Off_B Off_C OS1,In_C Off_B Off_C OS1
60478,Off_C,A69-1601-62644,5/21/2020 4:32,4204.11,5689.73,7.62,34.405306,-119.557864,4,3.3,2.1,,,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_D OS2
60482,Ref01,A69-1601-65105,5/21/2020 4:35,4715.22,4976.42,9.144,34.398876,-119.552305,10,4.8,2.4,,,,In_E In_F Off_B Off_E Off_F PB,In_E In_F Off_B Off_E Off_F PB
60484,Off_E,A69-1601-62004,5/21/2020 4:36,4792.71,5096.17,6.096,34.399956,-119.551462,1,7.2,7.3,,,,In_D Off_E Off_F PB,In_D Off_F PB
60488,In_D,A69-1601-62005,5/21/2020 4:41,5025.78,5469.24,6.705,34.403319,-119.548928,1,4.1,3.0,,,,In_D In_E Off_E OS2,In_E Off_E OS2
60489,Off_C,A69-1601-62644,5/21/2020 4:41,4203.94,5691.03,7.62,34.405318,-119.557866,4,3.3,2.7,,,,In_B In_C Off_B Off_C Off_D,In_B In_C Off_B Off_D
60490,In_B,A69-1601-62002,5/21/2020 4:42,4189.03,6252.02,6.096,34.410375,-119.558029,4,3.7,1.2,,,,In_B In_C Off_B Off_C OS1,In_C Off_B Off_C OS1
60492,Ref01,A69-1601-65105,5/21/2020 4:45,4716.1,4978.5,9.144,34.398895,-119.552296,10,3.9,1.2,,,,In_D In_E In_F Off_D Off_E Off_F PB,In_D In_E In_F Off_D Off_E Off_F
60493,Off_E,A69-1601-62004,5/21/2020 4:45,4786.7,5098.03,6.096,34.399973,-119.551528,1,3.6,2.2,,,,In_D Off_D Off_E PB,In_D Off_D PB
60495,Off_A,A69-1601-62648,5/21/2020 4:47,3482.24,6127.12,6.4,34.409249,-119.565716,3,5.7,0.5,,,,In_A In_B Off_A Off_B OS1,In_A In_B Off_B OS1
60499,Off_C,A69-1601-62644,5/21/2020 4:51,4208.16,5690.04,7.62,34.405309,-119.55782,1,9.0,6.1,,,,In_C Off_C Off_D OS2,In_C Off_D OS2
60500,In_D,A69-1601-62005,5/21/2020 4:51,5023.8,5466.31,6.705,34.403293,-119.548949,1,9.1,0.5,,,,In_D Off_D Off_E OS2,Off_D Off_E OS2
60501,In_B,A69-1601-62002,5/21/2020 4:52,4190.75,6247.86,6.096,34.410338,-119.55801,1,8.3,5.6,,,,In_B In_C Off_B Off_C,In_C Off_B Off_C
60503,Off_E,A69-1601-62004,5/21/2020 4:55,4781.67,5090.86,6.096,34.399908,-119.551582,1,4.6,6.6,,,,In_E Off_D Off_E Off_F,In_E Off_D Off_F
60504,Ref01,A69-1601-65105,5/21/2020 4:55,4717.05,4978.92,9.144,34.398899,-119.552285,5,5.4,2.1,,,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB
60511,Off_C,A69-1601-62644,5/21/2020 5:01,4204.63,5690.33,7.62,34.405312,-119.557859,4,3.3,2.8,,,,In_B In_C Off_B Off_C Off_D,In_B In_C Off_B Off_D
60513,Off_E,A69-1601-62004,5/21/2020 5:04,4784.99,5097.02,6.096,34.399964,-119.551546,4,3.0,0.9,,,,In_D In_E Off_D Off_E PB,In_D In_E Off_D PB
60515,Ref01,A69-1601-65105,5/21/2020 5:06,4714.09,4977.7,9.144,34.398888,-119.552317,6,4.7,1.4,,,,In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60521,Off_C,A69-1601-62644,5/21/2020 5:11,4201.51,5689.41,7.62,34.405304,-119.557893,2,6.5,0.7,,,,In_B In_C Off_A Off_B Off_C,In_B In_C Off_A Off_B
60523,Off_E,A69-1601-62004,5/21/2020 5:14,4785.69,5095.26,6.096,34.399948,-119.551539,4,4.6,1.0,,,,In_D In_E Off_E Off_F PB,In_D In_E Off_F PB
60525,Off_A,A69-1601-62648,5/21/2020 5:15,3485.01,6128.43,6.4,34.40926,-119.565686,1,6.4,3.4,,,,In_A Off_A Off_B Off_C OS1,In_A Off_B OS1
60528,Ref01,A69-1601-65105,5/21/2020 5:17,4713.96,4977.38,9.144,34.398885,-119.552319,9,4.0,1.7,,,,In_B In_D In_E In_F Off_D Off_E Off_F OS2 PB,In_D In_F Off_D Off_E Off_F OS2
60535,In_D,A69-1601-62005,5/21/2020 5:21,5024.17,5466.93,6.705,34.403298,-119.548945,8,3.3,0.2,,,,In_D In_E Off_D Off_E OS2 PB,In_E Off_D Off_E OS2 PB
60537,Off_C,A69-1601-62644,5/21/2020 5:21,4204.39,5689.62,7.62,34.405305,-119.557861,4,3.3,2.3,,,,In_B In_C Off_B Off_C Off_D,In_B In_C Off_B Off_D
60541,Off_A,A69-1601-62648,5/21/2020 5:24,3484.08,6129.24,6.4,34.409268,-119.565696,1,6.4,3.3,,,,In_A Off_A Off_B OS1,In_A Off_B OS1
60547,Ref01,A69-1601-65105,5/21/2020 5:28,4715.27,4978.01,9.144,34.398891,-119.552305,11,3.7,0.8,,,,In_D In_E Off_D Off_E Off_F OS2 PB,In_D In_E Off_D Off_E Off_F OS2
60550,Off_C,A69-1601-62644,5/21/2020 5:31,4204.01,5687.92,7.62,34.40529,-119.557865,4,3.3,2.2,,,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_D OS2
60551,In_B,A69-1601-62002,5/21/2020 5:31,4167.56,6248.67,6.096,34.410345,-119.558262,1,18.9,21.0,,,,In_B Off_A Off_B OS1,Off_A Off_B OS1
60552,In_D,A69-1601-62005,5/21/2020 5:31,5024.18,5466.37,6.705,34.403293,-119.548945,1,5.1,0.5,,,,In_C In_D In_E Off_D,In_C In_E Off_D
60554,Off_E,A69-1601-62004,5/21/2020 5:32,4787.38,5095.94,6.096,34.399954,-119.55152,1,5.8,2.0,,,,In_D In_E Off_E PB,In_D In_E PB
60561,Ref01,A69-1601-65105,5/21/2020 5:39,4715.53,4978.23,9.144,34.398893,-119.552302,6,4.7,0.8,,,,In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60563,In_B,A69-1601-62002,5/21/2020 5:40,4189.37,6252.18,6.096,34.410377,-119.558025,4,3.7,1.4,,,,In_B In_C Off_B Off_C OS1,In_C Off_B Off_C OS1
60565,In_D,A69-1601-62005,5/21/2020 5:41,5023.69,5466.66,6.705,34.403296,-119.54895,6,3.4,0.3,,,,In_C In_D In_E Off_C Off_D Off_E OS2,In_E Off_C Off_D Off_E OS2
60566,Off_E,A69-1601-62004,5/21/2020 5:42,4783.79,5094.52,6.096,34.399941,-119.551559,3,3.2,2.4,,,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB
60568,Off_A,A69-1601-62648,5/21/2020 5:43,3483.2,6128.29,6.4,34.409259,-119.565706,1,6.5,2.0,,,,In_A Off_A Off_B OS1,In_A Off_B OS1
60575,Ref01,A69-1601-65105,5/21/2020 5:49,4716.16,4979.35,9.144,34.398903,-119.552295,6,4.7,1.3,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60576,In_B,A69-1601-62002,5/21/2020 5:50,4187.94,6252.77,6.096,34.410382,-119.558041,1,5.1,0.3,,,,In_B In_C Off_C OS1,In_C Off_C OS1
